#energy[eV]  rel.intensity
122.250000    0.000000E+00
122.350000    0.000000E+00
122.450000    0.000000E+00
122.550000    0.000000E+00
122.650000    0.000000E+00
122.750000    0.000000E+00
122.850000    0.000000E+00
122.950000    0.000000E+00
123.050000    0.000000E+00
123.150000    0.000000E+00
123.250000    0.000000E+00
123.350000    0.000000E+00
123.450000    0.000000E+00
123.550000    0.000000E+00
123.650000    0.000000E+00
123.750000    0.000000E+00
123.850000    0.000000E+00
123.950000    0.000000E+00
124.050000    0.000000E+00
124.150000    0.000000E+00
124.250000    0.000000E+00
124.350000    0.000000E+00
124.450000    0.000000E+00
124.550000    0.000000E+00
124.650000    0.000000E+00
124.750000    0.000000E+00
124.850000    0.000000E+00
124.950000    0.000000E+00
125.050000    0.000000E+00
125.150000    0.000000E+00
125.250000    0.000000E+00
125.350000    0.000000E+00
125.450000    0.000000E+00
125.550000    0.000000E+00
125.650000    0.000000E+00
125.750000    0.000000E+00
125.850000    0.000000E+00
125.950000    0.000000E+00
126.050000    0.000000E+00
126.150000    0.000000E+00
126.250000    0.000000E+00
126.350000    0.000000E+00
126.450000    0.000000E+00
126.550000    0.000000E+00
126.650000    0.000000E+00
126.750000    0.000000E+00
126.850000    0.000000E+00
126.950000    0.000000E+00
127.050000    0.000000E+00
127.150000    0.000000E+00
127.250000    0.000000E+00
127.350000    0.000000E+00
127.450000    0.000000E+00
127.550000    0.000000E+00
127.650000    0.000000E+00
127.750000    0.000000E+00
127.850000    0.000000E+00
127.950000    0.000000E+00
128.050000    0.000000E+00
128.150000    0.000000E+00
128.250000    0.000000E+00
128.350000    0.000000E+00
128.450000    0.000000E+00
128.550000    0.000000E+00
128.650000    0.000000E+00
128.750000    0.000000E+00
128.850000    0.000000E+00
128.950000    0.000000E+00
129.050000    0.000000E+00
129.150000    0.000000E+00
129.250000    0.000000E+00
129.350000    0.000000E+00
129.450000    0.000000E+00
129.550000    0.000000E+00
129.650000    0.000000E+00
129.750000    0.000000E+00
129.850000    0.000000E+00
129.950000    0.000000E+00
130.050000    0.000000E+00
130.150000    0.000000E+00
130.250000    0.000000E+00
130.350000    0.000000E+00
130.450000    0.000000E+00
130.550000    0.000000E+00
130.650000    0.000000E+00
130.750000    0.000000E+00
130.850000    0.000000E+00
130.950000    0.000000E+00
131.050000    0.000000E+00
131.150000    0.000000E+00
131.250000    0.000000E+00
131.350000    0.000000E+00
131.450000    0.000000E+00
131.550000    0.000000E+00
131.650000    0.000000E+00
131.750000    0.000000E+00
131.850000    0.000000E+00
131.950000    0.000000E+00
132.050000    0.000000E+00
132.150000    0.000000E+00
132.250000    0.000000E+00
132.350000    0.000000E+00
132.450000    0.000000E+00
132.550000    0.000000E+00
132.650000    0.000000E+00
132.750000    0.000000E+00
132.850000    0.000000E+00
132.950000    0.000000E+00
133.050000    0.000000E+00
133.150000    0.000000E+00
133.250000    0.000000E+00
133.350000    0.000000E+00
133.450000    0.000000E+00
133.550000    0.000000E+00
133.650000    0.000000E+00
133.750000    0.000000E+00
133.850000    0.000000E+00
133.950000    0.000000E+00
134.050000    0.000000E+00
134.150000    0.000000E+00
134.250000    0.000000E+00
134.350000    0.000000E+00
134.450000    0.000000E+00
134.550000    0.000000E+00
134.650000    0.000000E+00
134.750000    0.000000E+00
134.850000    0.000000E+00
134.950000    0.000000E+00
135.050000    0.000000E+00
135.150000    0.000000E+00
135.250000    0.000000E+00
135.350000    0.000000E+00
135.450000    0.000000E+00
135.550000    0.000000E+00
135.650000    0.000000E+00
135.750000    0.000000E+00
135.850000    0.000000E+00
135.950000    0.000000E+00
136.050000    0.000000E+00
136.150000    0.000000E+00
136.250000    0.000000E+00
136.350000    0.000000E+00
136.450000    0.000000E+00
136.550000    0.000000E+00
136.650000    0.000000E+00
136.750000    0.000000E+00
136.850000    0.000000E+00
136.950000    0.000000E+00
137.050000    0.000000E+00
137.150000    0.000000E+00
137.250000    0.000000E+00
137.350000    0.000000E+00
137.450000    0.000000E+00
137.550000    0.000000E+00
137.650000    0.000000E+00
137.750000    0.000000E+00
137.850000    0.000000E+00
137.950000    0.000000E+00
138.050000    0.000000E+00
138.150000    0.000000E+00
138.250000    0.000000E+00
138.350000    0.000000E+00
138.450000    0.000000E+00
138.550000    0.000000E+00
138.650000    0.000000E+00
138.750000    0.000000E+00
138.850000    0.000000E+00
138.950000    0.000000E+00
139.050000    0.000000E+00
139.150000    0.000000E+00
139.250000    0.000000E+00
139.350000    0.000000E+00
139.450000    0.000000E+00
139.550000    0.000000E+00
139.650000    0.000000E+00
139.750000    0.000000E+00
139.850000    0.000000E+00
139.950000    0.000000E+00
140.050000    0.000000E+00
140.150000    0.000000E+00
140.250000    0.000000E+00
140.350000    0.000000E+00
140.450000    0.000000E+00
140.550000    0.000000E+00
140.650000    0.000000E+00
140.750000    0.000000E+00
140.850000    0.000000E+00
140.950000    0.000000E+00
141.050000    0.000000E+00
141.150000    0.000000E+00
141.250000    0.000000E+00
141.350000    0.000000E+00
141.450000    0.000000E+00
141.550000    0.000000E+00
141.650000    0.000000E+00
141.750000    0.000000E+00
141.850000    0.000000E+00
141.950000    0.000000E+00
142.050000    0.000000E+00
142.150000    0.000000E+00
142.250000    0.000000E+00
142.350000    0.000000E+00
142.450000    0.000000E+00
142.550000    0.000000E+00
142.650000    0.000000E+00
142.750000    0.000000E+00
142.850000    0.000000E+00
142.950000    0.000000E+00
143.050000    0.000000E+00
143.150000    0.000000E+00
143.250000    0.000000E+00
143.350000    0.000000E+00
143.450000    0.000000E+00
143.550000    0.000000E+00
143.650000    0.000000E+00
143.750000    0.000000E+00
143.850000    0.000000E+00
143.950000    0.000000E+00
144.050000    0.000000E+00
144.150000    0.000000E+00
144.250000    0.000000E+00
144.350000    0.000000E+00
144.450000    0.000000E+00
144.550000    0.000000E+00
144.650000    0.000000E+00
144.750000    0.000000E+00
144.850000    0.000000E+00
144.950000    0.000000E+00
145.050000    0.000000E+00
145.150000    0.000000E+00
145.250000    0.000000E+00
145.350000    0.000000E+00
145.450000    0.000000E+00
145.550000    0.000000E+00
145.650000    0.000000E+00
145.750000    0.000000E+00
145.850000    0.000000E+00
145.950000    0.000000E+00
146.050000    0.000000E+00
146.150000    0.000000E+00
146.250000    0.000000E+00
146.350000    0.000000E+00
146.450000    0.000000E+00
146.550000    0.000000E+00
146.650000    0.000000E+00
146.750000    0.000000E+00
146.850000    0.000000E+00
146.950000    0.000000E+00
147.050000    0.000000E+00
147.150000    0.000000E+00
147.250000    0.000000E+00
147.350000    0.000000E+00
147.450000    0.000000E+00
147.550000    0.000000E+00
147.650000    0.000000E+00
147.750000    0.000000E+00
147.850000    0.000000E+00
147.950000    0.000000E+00
148.050000    0.000000E+00
148.150000    0.000000E+00
148.250000    0.000000E+00
148.350000    0.000000E+00
148.450000    0.000000E+00
148.550000    0.000000E+00
148.650000    0.000000E+00
148.750000    0.000000E+00
148.850000    0.000000E+00
148.950000    0.000000E+00
149.050000    0.000000E+00
149.150000    0.000000E+00
149.250000    0.000000E+00
149.350000    0.000000E+00
149.450000    0.000000E+00
149.550000    0.000000E+00
149.650000    0.000000E+00
149.750000    0.000000E+00
149.850000    0.000000E+00
149.950000    0.000000E+00
150.050000    0.000000E+00
150.150000    0.000000E+00
150.250000    0.000000E+00
150.350000    0.000000E+00
150.450000    0.000000E+00
150.550000    0.000000E+00
150.650000    0.000000E+00
150.750000    0.000000E+00
150.850000    0.000000E+00
150.950000    0.000000E+00
151.050000    0.000000E+00
151.150000    0.000000E+00
151.250000    0.000000E+00
151.350000    0.000000E+00
151.450000    0.000000E+00
151.550000    0.000000E+00
151.650000    0.000000E+00
151.750000    0.000000E+00
151.850000    0.000000E+00
151.950000    0.000000E+00
152.050000    0.000000E+00
152.150000    0.000000E+00
152.250000    0.000000E+00
152.350000    0.000000E+00
152.450000    0.000000E+00
152.550000    0.000000E+00
152.650000    0.000000E+00
152.750000    0.000000E+00
152.850000    0.000000E+00
152.950000    0.000000E+00
153.050000    0.000000E+00
153.150000    0.000000E+00
153.250000    0.000000E+00
153.350000    0.000000E+00
153.450000    0.000000E+00
153.550000    0.000000E+00
153.650000    0.000000E+00
153.750000    0.000000E+00
153.850000    0.000000E+00
153.950000    0.000000E+00
154.050000    0.000000E+00
154.150000    0.000000E+00
154.250000    0.000000E+00
154.350000    0.000000E+00
154.450000    0.000000E+00
154.550000    0.000000E+00
154.650000    0.000000E+00
154.750000    0.000000E+00
154.850000    0.000000E+00
154.950000    0.000000E+00
155.050000    0.000000E+00
155.150000    0.000000E+00
155.250000    0.000000E+00
155.350000    0.000000E+00
155.450000    0.000000E+00
155.550000    0.000000E+00
155.650000    0.000000E+00
155.750000    0.000000E+00
155.850000    0.000000E+00
155.950000    0.000000E+00
156.050000    0.000000E+00
156.150000    0.000000E+00
156.250000    0.000000E+00
156.350000    0.000000E+00
156.450000    0.000000E+00
156.550000    0.000000E+00
156.650000    0.000000E+00
156.750000    0.000000E+00
156.850000    0.000000E+00
156.950000    0.000000E+00
157.050000    0.000000E+00
157.150000    0.000000E+00
157.250000    0.000000E+00
157.350000    0.000000E+00
157.450000    0.000000E+00
157.550000    0.000000E+00
157.650000    0.000000E+00
157.750000    0.000000E+00
157.850000    0.000000E+00
157.950000    0.000000E+00
158.050000    0.000000E+00
158.150000    0.000000E+00
158.250000    0.000000E+00
158.350000    0.000000E+00
158.450000    0.000000E+00
158.550000    0.000000E+00
158.650000    0.000000E+00
158.750000    0.000000E+00
158.850000    0.000000E+00
158.950000    0.000000E+00
159.050000    0.000000E+00
159.150000    0.000000E+00
159.250000    0.000000E+00
159.350000    0.000000E+00
159.450000    0.000000E+00
159.550000    0.000000E+00
159.650000    0.000000E+00
159.750000    0.000000E+00
159.850000    0.000000E+00
159.950000    0.000000E+00
160.050000    0.000000E+00
160.150000    0.000000E+00
160.250000    0.000000E+00
160.350000    0.000000E+00
160.450000    0.000000E+00
160.550000    0.000000E+00
160.650000    0.000000E+00
160.750000    0.000000E+00
160.850000    0.000000E+00
160.950000    0.000000E+00
161.050000    0.000000E+00
161.150000    0.000000E+00
161.250000    0.000000E+00
161.350000    0.000000E+00
161.450000    0.000000E+00
161.550000    0.000000E+00
161.650000    0.000000E+00
161.750000    0.000000E+00
161.850000    0.000000E+00
161.950000    0.000000E+00
162.050000    0.000000E+00
162.150000    0.000000E+00
162.250000    0.000000E+00
162.350000    0.000000E+00
162.450000    0.000000E+00
162.550000    0.000000E+00
162.650000    0.000000E+00
162.750000    0.000000E+00
162.850000    0.000000E+00
162.950000    0.000000E+00
163.050000    0.000000E+00
163.150000    0.000000E+00
163.250000    0.000000E+00
163.350000    0.000000E+00
163.450000    0.000000E+00
163.550000    0.000000E+00
163.650000    0.000000E+00
163.750000    0.000000E+00
163.850000    0.000000E+00
163.950000    0.000000E+00
164.050000    0.000000E+00
164.150000    0.000000E+00
164.250000    0.000000E+00
164.350000    0.000000E+00
164.450000    0.000000E+00
164.550000    0.000000E+00
164.650000    0.000000E+00
164.750000    0.000000E+00
164.850000    0.000000E+00
164.950000    0.000000E+00
165.050000    0.000000E+00
165.150000    0.000000E+00
165.250000    0.000000E+00
165.350000    0.000000E+00
165.450000    0.000000E+00
165.550000    0.000000E+00
165.650000    0.000000E+00
165.750000    0.000000E+00
165.850000    0.000000E+00
165.950000    0.000000E+00
166.050000    0.000000E+00
166.150000    0.000000E+00
166.250000    0.000000E+00
166.350000    0.000000E+00
166.450000    0.000000E+00
166.550000    0.000000E+00
166.650000    0.000000E+00
166.750000    0.000000E+00
166.850000    0.000000E+00
166.950000    0.000000E+00
167.050000    0.000000E+00
167.150000    0.000000E+00
167.250000    0.000000E+00
167.350000    0.000000E+00
167.450000    0.000000E+00
167.550000    0.000000E+00
167.650000    0.000000E+00
167.750000    0.000000E+00
167.850000    0.000000E+00
167.950000    0.000000E+00
168.050000    0.000000E+00
168.150000    0.000000E+00
168.250000    0.000000E+00
168.350000    0.000000E+00
168.450000    0.000000E+00
168.550000    0.000000E+00
168.650000    0.000000E+00
168.750000    0.000000E+00
168.850000    0.000000E+00
168.950000    0.000000E+00
169.050000    0.000000E+00
169.150000    0.000000E+00
169.250000    0.000000E+00
169.350000    0.000000E+00
169.450000    0.000000E+00
169.550000    0.000000E+00
169.650000    0.000000E+00
169.750000    0.000000E+00
169.850000    0.000000E+00
169.950000    0.000000E+00
170.050000    0.000000E+00
170.150000    0.000000E+00
170.250000    0.000000E+00
170.350000    0.000000E+00
170.450000    0.000000E+00
170.550000    0.000000E+00
170.650000    0.000000E+00
170.750000    0.000000E+00
170.850000    0.000000E+00
170.950000    0.000000E+00
171.050000    0.000000E+00
171.150000    0.000000E+00
171.250000    0.000000E+00
171.350000    0.000000E+00
171.450000    0.000000E+00
171.550000    0.000000E+00
171.650000    0.000000E+00
171.750000    0.000000E+00
171.850000    0.000000E+00
171.950000    0.000000E+00
172.050000    0.000000E+00
172.150000    0.000000E+00
172.250000    0.000000E+00
172.350000    0.000000E+00
172.450000    0.000000E+00
172.550000    0.000000E+00
172.650000    0.000000E+00
172.750000    0.000000E+00
172.850000    0.000000E+00
172.950000    0.000000E+00
173.050000    0.000000E+00
173.150000    0.000000E+00
173.250000    0.000000E+00
173.350000    0.000000E+00
173.450000    0.000000E+00
173.550000    0.000000E+00
173.650000    0.000000E+00
173.750000    0.000000E+00
173.850000    0.000000E+00
173.950000    0.000000E+00
174.050000    0.000000E+00
174.150000    0.000000E+00
174.250000    0.000000E+00
174.350000    0.000000E+00
174.450000    0.000000E+00
174.550000    0.000000E+00
174.650000    0.000000E+00
174.750000    0.000000E+00
174.850000    0.000000E+00
174.950000    0.000000E+00
175.050000    0.000000E+00
175.150000    0.000000E+00
175.250000    0.000000E+00
175.350000    0.000000E+00
175.450000    0.000000E+00
175.550000    0.000000E+00
175.650000    0.000000E+00
175.750000    0.000000E+00
175.850000    0.000000E+00
175.950000    0.000000E+00
176.050000    0.000000E+00
176.150000    0.000000E+00
176.250000    0.000000E+00
176.350000    0.000000E+00
176.450000    0.000000E+00
176.550000    0.000000E+00
176.650000    0.000000E+00
176.750000    0.000000E+00
176.850000    0.000000E+00
176.950000    0.000000E+00
177.050000    0.000000E+00
177.150000    0.000000E+00
177.250000    0.000000E+00
177.350000    0.000000E+00
177.450000    0.000000E+00
177.550000    0.000000E+00
177.650000    0.000000E+00
177.750000    0.000000E+00
177.850000    0.000000E+00
177.950000    0.000000E+00
178.050000    0.000000E+00
178.150000    0.000000E+00
178.250000    0.000000E+00
178.350000    0.000000E+00
178.450000    0.000000E+00
178.550000    0.000000E+00
178.650000    0.000000E+00
178.750000    0.000000E+00
178.850000    0.000000E+00
178.950000    0.000000E+00
179.050000    0.000000E+00
179.150000    0.000000E+00
179.250000    0.000000E+00
179.350000    0.000000E+00
179.450000    0.000000E+00
179.550000    0.000000E+00
179.650000    0.000000E+00
179.750000    0.000000E+00
179.850000    0.000000E+00
179.950000    0.000000E+00
180.050000    0.000000E+00
180.150000    0.000000E+00
180.250000    0.000000E+00
180.350000    0.000000E+00
180.450000    0.000000E+00
180.550000    0.000000E+00
180.650000    0.000000E+00
180.750000    0.000000E+00
180.850000    0.000000E+00
180.950000    0.000000E+00
181.050000    0.000000E+00
181.150000    0.000000E+00
181.250000    0.000000E+00
181.350000    0.000000E+00
181.450000    0.000000E+00
181.550000    0.000000E+00
181.650000    0.000000E+00
181.750000    0.000000E+00
181.850000    0.000000E+00
181.950000    0.000000E+00
182.050000    0.000000E+00
182.150000    0.000000E+00
182.250000    0.000000E+00
182.350000    0.000000E+00
182.450000    0.000000E+00
182.550000    0.000000E+00
182.650000    0.000000E+00
182.750000    0.000000E+00
182.850000    0.000000E+00
182.950000    0.000000E+00
183.050000    0.000000E+00
183.150000    0.000000E+00
183.250000    0.000000E+00
183.350000    0.000000E+00
183.450000    0.000000E+00
183.550000    0.000000E+00
183.650000    0.000000E+00
183.750000    0.000000E+00
183.850000    0.000000E+00
183.950000    0.000000E+00
184.050000    0.000000E+00
184.150000    0.000000E+00
184.250000    0.000000E+00
184.350000    0.000000E+00
184.450000    0.000000E+00
184.550000    0.000000E+00
184.650000    0.000000E+00
184.750000    0.000000E+00
184.850000    0.000000E+00
184.950000    0.000000E+00
185.050000    0.000000E+00
185.150000    0.000000E+00
185.250000    0.000000E+00
185.350000    0.000000E+00
185.450000    0.000000E+00
185.550000    0.000000E+00
185.650000    0.000000E+00
185.750000    0.000000E+00
185.850000    0.000000E+00
185.950000    0.000000E+00
186.050000    0.000000E+00
186.150000    0.000000E+00
186.250000    0.000000E+00
186.350000    0.000000E+00
186.450000    0.000000E+00
186.550000    0.000000E+00
186.650000    0.000000E+00
186.750000    0.000000E+00
186.850000    0.000000E+00
186.950000    0.000000E+00
187.050000    0.000000E+00
187.150000    0.000000E+00
187.250000    0.000000E+00
187.350000    0.000000E+00
187.450000    0.000000E+00
187.550000    0.000000E+00
187.650000    0.000000E+00
187.750000    0.000000E+00
187.850000    0.000000E+00
187.950000    0.000000E+00
188.050000    0.000000E+00
188.150000    0.000000E+00
188.250000    0.000000E+00
188.350000    0.000000E+00
188.450000    0.000000E+00
188.550000    0.000000E+00
188.650000    0.000000E+00
188.750000    0.000000E+00
188.850000    0.000000E+00
188.950000    0.000000E+00
189.050000    0.000000E+00
189.150000    0.000000E+00
189.250000    0.000000E+00
189.350000    0.000000E+00
189.450000    0.000000E+00
189.550000    0.000000E+00
189.650000    0.000000E+00
189.750000    0.000000E+00
189.850000    0.000000E+00
189.950000    0.000000E+00
190.050000    0.000000E+00
190.150000    0.000000E+00
190.250000    0.000000E+00
190.350000    0.000000E+00
190.450000    0.000000E+00
190.550000    0.000000E+00
190.650000    0.000000E+00
190.750000    0.000000E+00
190.850000    0.000000E+00
190.950000    0.000000E+00
191.050000    0.000000E+00
191.150000    0.000000E+00
191.250000    0.000000E+00
191.350000    0.000000E+00
191.450000    0.000000E+00
191.550000    0.000000E+00
191.650000    0.000000E+00
191.750000    0.000000E+00
191.850000    0.000000E+00
191.950000    0.000000E+00
192.050000    0.000000E+00
192.150000    0.000000E+00
192.250000    0.000000E+00
192.350000    0.000000E+00
192.450000    0.000000E+00
192.550000    0.000000E+00
192.650000    0.000000E+00
192.750000    0.000000E+00
192.850000    0.000000E+00
192.950000    0.000000E+00
193.050000    0.000000E+00
193.150000    0.000000E+00
193.250000    0.000000E+00
193.350000    0.000000E+00
193.450000    0.000000E+00
193.550000    0.000000E+00
193.650000    0.000000E+00
193.750000    0.000000E+00
193.850000    0.000000E+00
193.950000    0.000000E+00
194.050000    0.000000E+00
194.150000    0.000000E+00
194.250000    0.000000E+00
194.350000    0.000000E+00
194.450000    0.000000E+00
194.550000    0.000000E+00
194.650000    0.000000E+00
194.750000    0.000000E+00
194.850000    0.000000E+00
194.950000    0.000000E+00
195.050000    0.000000E+00
195.150000    0.000000E+00
195.250000    0.000000E+00
195.350000    0.000000E+00
195.450000    0.000000E+00
195.550000    0.000000E+00
195.650000    0.000000E+00
195.750000    0.000000E+00
195.850000    0.000000E+00
195.950000    0.000000E+00
196.050000    0.000000E+00
196.150000    0.000000E+00
196.250000    0.000000E+00
196.350000    0.000000E+00
196.450000    0.000000E+00
196.550000    0.000000E+00
196.650000    0.000000E+00
196.750000    0.000000E+00
196.850000    0.000000E+00
196.950000    0.000000E+00
197.050000    0.000000E+00
197.150000    0.000000E+00
197.250000    0.000000E+00
197.350000    0.000000E+00
197.450000    0.000000E+00
197.550000    0.000000E+00
197.650000    0.000000E+00
197.750000    0.000000E+00
197.850000    0.000000E+00
197.950000    0.000000E+00
198.050000    0.000000E+00
198.150000    0.000000E+00
198.250000    0.000000E+00
198.350000    0.000000E+00
198.450000    0.000000E+00
198.550000    0.000000E+00
198.650000    0.000000E+00
198.750000    0.000000E+00
198.850000    0.000000E+00
198.950000    0.000000E+00
199.050000    0.000000E+00
199.150000    0.000000E+00
199.250000    0.000000E+00
199.350000    0.000000E+00
199.450000    0.000000E+00
199.550000    0.000000E+00
199.650000    0.000000E+00
199.750000    0.000000E+00
199.850000    0.000000E+00
199.950000    0.000000E+00
